age,gender,subscription_type,watch_hours,last_login_days,region,device,monthly_fee,churned,payment_method,number_of_profiles,avg_watch_time_per_day,favorite_genre
56,Other,Basic,9.13,11,Asia,Desktop,8.99,0,Debit Card,2,0.76,Romance
38,Female,Premium,4.12,54,Oceania,Tablet,17.99,1,Gift Card,1,0.07,Romance
70,Other,Standard,6.17,25,Oceania,Mobile,13.99,0,Credit Card,2,0.24,Drama
61,Other,Premium,19.93,59,North America,Laptop,17.99,1,Credit Card,1,0.33,Action
53,Female,Basic,7.94,12,Europe,Mobile,8.99,0,PayPal,1,0.61,Documentary
53,Male,Premium,2.72,8,Asia,Desktop,17.99,1,Crypto,1,0.3,Romance
58,Female,Standard,17.99,8,South America,TV,13.99,0,Debit Card,1,2.0,Drama
19,Female,Standard,0.17,34,Europe,Laptop,13.99,1,Gift Card,3,0.0,Romance
47,Female,Basic,6.51,58,Asia,Laptop,8.99,1,Gift Card,5,0.11,Documentary
19,Other,Premium,0.24,4,Oceania,Desktop,17.99,0,Gift Card,4,0.05,Sci-Fi
67,Other,Standard,15.34,39,North America,Laptop,13.99,1,Credit Card,2,0.38,Horror
47,Female,Basic,16.29,57,North America,Tablet,8.99,1,Credit Card,3,0.28,Horror
25,Other,Basic,35.36,34,Oceania,Tablet,8.99,0,Crypto,5,1.01,Sci-Fi
59,Female,Standard,20.89,27,Africa,Laptop,13.99,0,Debit Card,2,0.75,Horror
39,Other,Premium,1.83,12,Africa,Mobile,17.99,1,Credit Card,3,0.14,Romance
27,Other,Basic,65.86,40,Europe,Mobile,8.99,0,Debit Card,5,1.61,Sci-Fi
68,Other,Premium,38.25,16,South America,Desktop,17.99,0,Credit Card,3,2.25,Sci-Fi
26,Other,Standard,24.14,18,Oceania,Laptop,13.99,0,Debit Card,1,1.27,Horror
49,Female,Standard,10.83,56,Europe,Mobile,13.99,1,Gift Card,1,0.19,Sci-Fi
41,Other,Basic,9.25,47,Oceania,Desktop,8.99,1,Debit Card,5,0.19,Drama
27,Male,Standard,0.43,27,Europe,Laptop,13.99,1,PayPal,2,0.02,Sci-Fi
20,Male,Standard,41.67,44,Oceania,Tablet,13.99,0,Debit Card,2,0.93,Sci-Fi
51,Other,Premium,8.0,11,South America,TV,17.99,0,Crypto,1,0.67,Sci-Fi
32,Other,Standard,21.32,13,Asia,Tablet,13.99,0,Crypto,5,1.52,Sci-Fi
23,Female,Standard,31.27,10,Oceania,Mobile,13.99,0,Debit Card,4,2.84,Drama
60,Male,Standard,14.57,40,Africa,TV,13.99,1,Gift Card,4,0.36,Romance
39,Other,Standard,8.27,36,South America,Laptop,13.99,1,Gift Card,2,0.22,Documentary
70,Male,Basic,5.45,42,South America,Mobile,8.99,1,Gift Card,5,0.13,Drama
34,Male,Standard,22.28,51,South America,Mobile,13.99,0,PayPal,1,0.43,Drama
42,Male,Basic,14.77,29,Europe,Mobile,8.99,1,Gift Card,3,0.49,Horror
32,Female,Standard,2.34,32,Oceania,Mobile,13.99,1,Crypto,5,0.07,Action
50,Other,Premium,21.92,6,Asia,Mobile,17.99,0,PayPal,1,3.13,Documentary
26,Male,Standard,2.48,56,Asia,Laptop,13.99,1,Credit Card,4,0.04,Documentary
29,Other,Premium,16.41,25,South America,Mobile,17.99,0,PayPal,5,0.63,Drama
60,Female,Standard,9.16,37,North America,Tablet,13.99,1,Gift Card,5,0.24,Romance
58,Male,Premium,11.98,41,South America,Tablet,17.99,1,Crypto,4,0.29,Romance
55,Female,Standard,14.39,54,Oceania,TV,13.99,1,Credit Card,3,0.26,Romance
60,Male,Premium,9.15,18,Oceania,Desktop,17.99,0,Debit Card,1,0.48,Drama
24,Other,Premium,2.98,11,Europe,TV,17.99,1,PayPal,2,0.25,Drama
30,Male,Standard,29.21,2,Asia,Mobile,13.99,0,PayPal,3,9.74,Romance
44,Female,Premium,9.89,25,South America,Desktop,17.99,0,Credit Card,4,0.38,Comedy
63,Other,Basic,18.77,56,South America,Mobile,8.99,1,Crypto,2,0.33,Sci-Fi
22,Male,Standard,13.57,3,Oceania,Tablet,13.99,0,Debit Card,4,3.39,Documentary
49,Male,Standard,3.91,10,Oceania,TV,13.99,1,Gift Card,3,0.36,Romance
46,Other,Standard,16.42,58,Africa,Mobile,13.99,1,Debit Card,2,0.28,Comedy
46,Female,Premium,2.09,36,North America,Mobile,17.99,1,Debit Card,3,0.06,Sci-Fi
48,Female,Basic,5.22,51,Europe,TV,8.99,1,Gift Card,2,0.1,Documentary
34,Female,Standard,11.95,47,South America,Laptop,13.99,0,Debit Card,5,0.25,Comedy
27,Male,Standard,7.3,54,South America,TV,13.99,1,Credit Card,3,0.13,Action
42,Other,Standard,0.45,15,Africa,Laptop,13.99,1,Gift Card,5,0.03,Romance
34,Other,Premium,1.59,8,South America,Laptop,17.99,1,Crypto,5,0.18,Action
63,Male,Standard,0.4,0,North America,TV,13.99,0,PayPal,4,0.4,Comedy
63,Other,Basic,59.23,27,Oceania,Desktop,8.99,0,Debit Card,2,2.12,Comedy
52,Other,Premium,26.94,6,North America,Desktop,17.99,0,Crypto,3,3.85,Documentary
44,Other,Premium,7.91,7,South America,Mobile,17.99,0,Debit Card,1,0.99,Documentary
32,Female,Basic,8.12,36,Oceania,Laptop,8.99,1,Debit Card,5,0.22,Drama
28,Female,Premium,4.1,55,Oceania,Desktop,17.99,1,PayPal,2,0.07,Sci-Fi
39,Other,Standard,23.44,22,Oceania,TV,13.99,0,Debit Card,5,1.02,Comedy
51,Other,Standard,16.03,48,Africa,Tablet,13.99,1,Crypto,4,0.33,Romance
53,Male,Standard,7.88,23,South America,TV,13.99,0,Credit Card,1,0.33,Horror
50,Female,Premium,3.81,53,Europe,Mobile,17.99,1,Gift Card,1,0.07,Sci-Fi
37,Male,Premium,6.42,3,North America,Laptop,17.99,0,Debit Card,1,1.6,Comedy
69,Female,Basic,33.34,42,Asia,Laptop,8.99,0,Gift Card,3,0.78,Romance
26,Female,Standard,20.2,46,North America,Desktop,13.99,0,Crypto,5,0.43,Sci-Fi
38,Female,Basic,23.78,1,Oceania,Desktop,8.99,0,Credit Card,2,11.89,Action
50,Other,Basic,7.86,55,Asia,TV,8.99,1,Gift Card,1,0.14,Drama
61,Other,Standard,4.69,45,Asia,Mobile,13.99,1,Crypto,3,0.1,Horror
54,Other,Premium,6.83,53,Oceania,TV,17.99,0,Debit Card,4,0.13,Documentary
66,Male,Basic,56.24,2,North America,Laptop,8.99,0,Credit Card,4,18.75,Romance
39,Female,Basic,17.35,29,South America,Tablet,8.99,0,PayPal,4,0.58,Horror
27,Male,Basic,4.61,42,Asia,Mobile,8.99,1,Crypto,2,0.11,Comedy
62,Female,Basic,9.41,31,Asia,TV,8.99,1,Credit Card,1,0.29,Drama
22,Male,Premium,7.49,29,Europe,Mobile,17.99,0,Gift Card,2,0.25,Romance
61,Female,Standard,39.09,5,Europe,Tablet,13.99,0,PayPal,1,6.52,Documentary
49,Other,Basic,25.4,47,North America,Laptop,8.99,0,Crypto,4,0.53,Documentary
32,Female,Premium,18.28,10,South America,Desktop,17.99,0,Credit Card,4,1.66,Action
49,Other,Premium,6.23,12,Europe,Laptop,17.99,0,Debit Card,2,0.48,Drama
38,Male,Standard,1.21,21,South America,TV,13.99,0,PayPal,4,0.06,Romance
29,Male,Standard,0.48,29,Asia,TV,13.99,1,Debit Card,3,0.02,Action
47,Female,Premium,14.8,43,Europe,TV,17.99,1,Credit Card,3,0.34,Romance
56,Other,Basic,1.22,23,North America,TV,8.99,1,PayPal,5,0.05,Horror
23,Other,Standard,7.45,41,Asia,Desktop,13.99,1,Crypto,3,0.18,Action
28,Male,Premium,15.45,44,South America,Desktop,17.99,1,Crypto,4,0.34,Drama
19,Male,Standard,0.95,22,Asia,Laptop,13.99,1,Credit Card,2,0.04,Documentary
52,Female,Basic,34.13,32,South America,Desktop,8.99,0,Crypto,3,1.03,Comedy
62,Other,Premium,10.02,33,Africa,TV,17.99,1,PayPal,2,0.29,Comedy
28,Male,Basic,48.58,10,North America,Laptop,8.99,0,Debit Card,2,4.42,Drama
43,Female,Premium,7.18,14,Europe,Mobile,17.99,0,Gift Card,5,0.48,Romance
62,Female,Basic,12.0,27,Asia,TV,8.99,1,Crypto,2,0.43,Drama
45,Male,Standard,13.11,8,Asia,Laptop,13.99,0,Gift Card,1,1.46,Sci-Fi
68,Female,Basic,1.91,57,Africa,Desktop,8.99,1,Debit Card,3,0.03,Sci-Fi
24,Other,Basic,0.17,25,South America,TV,8.99,1,Debit Card,5,0.01,Comedy
45,Male,Basic,6.78,23,Asia,Laptop,8.99,0,PayPal,2,0.28,Sci-Fi
64,Male,Standard,46.62,48,Asia,Laptop,13.99,0,PayPal,3,0.95,Horror
21,Female,Basic,1.31,10,South America,Mobile,8.99,1,Debit Card,2,0.12,Comedy
66,Other,Basic,0.83,30,Europe,Laptop,8.99,1,PayPal,5,0.03,Comedy
59,Female,Premium,4.67,13,Oceania,Mobile,17.99,0,PayPal,5,0.33,Action
25,Other,Premium,48.76,47,North America,Laptop,17.99,0,Crypto,1,1.02,Romance
55,Male,Basic,3.76,22,Asia,Desktop,8.99,1,Crypto,4,0.16,Romance
46,Female,Basic,0.49,35,Africa,Mobile,8.99,1,Gift Card,3,0.01,Drama
41,Male,Basic,10.68,14,Europe,Laptop,8.99,0,Gift Card,5,0.71,Drama
63,Female,Premium,15.93,31,Oceania,Mobile,17.99,0,PayPal,3,0.5,Documentary
27,Male,Premium,11.44,54,South America,Laptop,17.99,1,Crypto,3,0.21,Horror
50,Male,Premium,4.6,6,North America,Tablet,17.99,0,PayPal,4,0.66,Sci-Fi
42,Female,Standard,27.93,59,Asia,TV,13.99,0,Crypto,4,0.47,Horror
60,Female,Standard,0.76,59,North America,Desktop,13.99,1,Credit Card,2,0.01,Romance
22,Other,Premium,3.24,5,South America,Laptop,17.99,0,Gift Card,4,0.54,Romance
67,Female,Premium,5.4,3,Asia,Mobile,17.99,0,PayPal,2,1.35,Sci-Fi
50,Other,Premium,1.21,44,Europe,Tablet,17.99,1,Credit Card,1,0.03,Action
64,Other,Premium,15.0,24,Asia,Desktop,17.99,0,Crypto,2,0.6,Documentary
26,Female,Premium,5.22,24,Asia,Laptop,17.99,0,Gift Card,5,0.21,Action
37,Female,Premium,0.52,37,North America,TV,17.99,1,PayPal,4,0.01,Documentary
64,Male,Standard,8.35,32,Africa,TV,13.99,1,Credit Card,2,0.25,Action
32,Female,Standard,13.49,8,Africa,Desktop,13.99,0,Gift Card,4,1.5,Sci-Fi
39,Other,Premium,3.98,39,Asia,Tablet,17.99,1,Debit Card,3,0.1,Drama
66,Male,Standard,0.24,13,Oceania,Tablet,13.99,1,Crypto,5,0.02,Action
57,Male,Premium,20.0,41,South America,Laptop,17.99,1,Debit Card,2,0.48,Drama
53,Female,Basic,20.8,27,Asia,Mobile,8.99,0,Gift Card,5,0.74,Comedy
36,Other,Basic,0.95,41,North America,Desktop,8.99,1,Gift Card,5,0.02,Documentary
67,Female,Premium,3.33,11,Europe,Mobile,17.99,1,Crypto,3,0.28,Action
32,Other,Basic,5.21,9,Asia,Laptop,8.99,0,Gift Card,2,0.52,Romance
48,Male,Premium,8.82,1,South America,Laptop,17.99,0,PayPal,5,4.41,Romance
32,Female,Basic,3.15,26,North America,Laptop,8.99,1,Debit Card,2,0.12,Comedy
50,Other,Premium,75.9,40,South America,Mobile,17.99,0,Crypto,5,1.85,Action
55,Female,Premium,3.27,21,South America,TV,17.99,1,PayPal,1,0.15,Action
41,Other,Basic,4.15,39,Asia,Laptop,8.99,1,PayPal,5,0.1,Comedy
34,Male,Premium,13.49,51,South America,Tablet,17.99,1,Debit Card,1,0.26,Horror
26,Female,Premium,26.05,42,South America,Tablet,17.99,0,Crypto,4,0.61,Sci-Fi
59,Female,Premium,8.86,35,Africa,Laptop,17.99,0,Debit Card,5,0.25,Drama
58,Female,Premium,8.74,49,Africa,Laptop,17.99,1,Debit Card,1,0.17,Romance
22,Male,Basic,0.8,35,Oceania,TV,8.99,1,Gift Card,1,0.02,Sci-Fi
44,Other,Basic,16.91,23,Africa,Mobile,8.99,0,Crypto,4,0.7,Romance
62,Male,Basic,7.12,10,North America,Desktop,8.99,0,Gift Card,1,0.65,Drama
20,Female,Standard,5.68,54,North America,TV,13.99,1,Gift Card,3,0.1,Sci-Fi
49,Female,Basic,18.19,23,Europe,Mobile,8.99,0,Gift Card,3,0.76,Sci-Fi
52,Male,Premium,10.14,42,Europe,Laptop,17.99,0,Credit Card,5,0.24,Drama
69,Other,Premium,20.85,57,North America,Laptop,17.99,0,Gift Card,4,0.36,Drama
55,Other,Premium,14.3,32,Africa,TV,17.99,1,Gift Card,5,0.43,Drama
51,Female,Standard,18.3,56,Africa,TV,13.99,1,Debit Card,3,0.32,Horror
32,Female,Premium,3.64,12,Europe,Tablet,17.99,0,Credit Card,4,0.28,Drama
53,Female,Premium,1.25,37,Asia,Mobile,17.99,1,PayPal,5,0.03,Action
44,Female,Basic,3.72,37,Oceania,TV,8.99,1,Debit Card,1,0.1,Documentary
25,Male,Basic,1.27,43,Asia,Mobile,8.99,1,Debit Card,2,0.03,Sci-Fi
60,Male,Premium,2.52,32,Asia,Tablet,17.99,1,PayPal,4,0.08,Drama
68,Male,Standard,1.68,33,Africa,Desktop,13.99,1,Credit Card,3,0.05,Drama
22,Other,Premium,0.43,23,Europe,Tablet,17.99,0,Credit Card,4,0.02,Horror
43,Male,Basic,50.47,37,Africa,Laptop,8.99,0,Debit Card,4,1.33,Sci-Fi
65,Female,Basic,3.46,48,Oceania,Tablet,8.99,1,Credit Card,4,0.07,Drama
38,Male,Basic,5.46,5,Oceania,TV,8.99,0,Gift Card,2,0.91,Horror
61,Other,Premium,2.22,43,Asia,TV,17.99,1,Gift Card,4,0.05,Documentary
68,Female,Premium,27.23,53,North America,Desktop,17.99,0,Gift Card,3,0.5,Documentary
54,Male,Standard,8.18,36,Oceania,Mobile,13.99,1,Credit Card,2,0.22,Documentary
28,Male,Premium,4.6,16,South America,Mobile,17.99,0,PayPal,4,0.27,Action
54,Other,Basic,12.13,50,South America,Tablet,8.99,1,Crypto,1,0.24,Romance
63,Female,Basic,3.65,55,South America,Desktop,8.99,1,Crypto,5,0.07,Comedy
59,Other,Basic,10.87,31,South America,Laptop,8.99,1,Debit Card,4,0.34,Comedy
54,Other,Basic,30.06,37,Oceania,TV,8.99,0,Gift Card,2,0.79,Action
62,Male,Premium,2.68,55,Africa,TV,17.99,1,Gift Card,1,0.05,Action
54,Female,Standard,15.72,0,Africa,Mobile,13.99,0,PayPal,5,15.72,Romance
37,Male,Standard,2.31,28,Asia,Laptop,13.99,1,PayPal,1,0.08,Horror
64,Male,Standard,22.72,32,North America,Laptop,13.99,0,PayPal,1,0.69,Romance
26,Other,Premium,4.76,27,Oceania,Mobile,17.99,1,Crypto,4,0.17,Documentary
41,Other,Premium,2.74,19,Asia,Laptop,17.99,1,Debit Card,3,0.14,Sci-Fi
60,Female,Standard,17.42,27,Asia,Desktop,13.99,0,Credit Card,5,0.62,Action
56,Female,Premium,10.22,56,Africa,TV,17.99,0,Debit Card,5,0.18,Drama
20,Other,Premium,5.12,18,Oceania,Desktop,17.99,0,PayPal,1,0.27,Action
19,Female,Premium,2.3,1,South America,Mobile,17.99,0,Crypto,3,1.15,Comedy
20,Female,Standard,1.45,0,North America,Tablet,13.99,0,Gift Card,5,1.45,Horror
57,Female,Premium,19.3,42,Europe,Desktop,17.99,1,Gift Card,4,0.45,Romance
61,Male,Premium,34.86,23,Oceania,Mobile,17.99,0,Crypto,3,1.45,Documentary
24,Other,Standard,4.89,58,South America,Mobile,13.99,1,Debit Card,2,0.08,Action
47,Other,Standard,24.11,31,Europe,Laptop,13.99,0,PayPal,3,0.75,Sci-Fi
68,Female,Standard,81.07,42,North America,Laptop,13.99,0,Debit Card,1,1.89,Documentary
40,Other,Basic,0.86,5,Oceania,Tablet,8.99,1,Debit Card,2,0.14,Documentary
42,Male,Premium,1.91,44,Europe,Mobile,17.99,1,Crypto,1,0.04,Action
59,Other,Basic,14.32,47,South America,Laptop,8.99,1,Credit Card,1,0.3,Horror
59,Other,Basic,0.09,25,Europe,Laptop,8.99,1,Crypto,2,0.0,Sci-Fi
33,Male,Premium,9.68,57,Asia,Laptop,17.99,1,Gift Card,1,0.17,Documentary
24,Male,Standard,13.71,51,Oceania,Mobile,13.99,1,Debit Card,1,0.26,Horror
45,Female,Premium,11.99,54,North America,Desktop,17.99,1,Credit Card,2,0.22,Horror
48,Male,Premium,7.18,53,Asia,Tablet,17.99,0,Debit Card,4,0.13,Comedy
39,Male,Standard,31.83,2,Africa,Mobile,13.99,0,Crypto,5,10.61,Horror
25,Male,Standard,7.26,43,Oceania,Desktop,13.99,1,PayPal,1,0.17,Action
64,Male,Premium,3.51,30,Europe,Tablet,17.99,0,PayPal,5,0.11,Action
25,Male,Premium,16.61,34,Oceania,Mobile,17.99,0,Debit Card,4,0.47,Comedy
59,Female,Basic,6.96,4,Asia,TV,8.99,0,PayPal,2,1.39,Horror
64,Male,Premium,15.22,4,North America,Laptop,17.99,0,Gift Card,1,3.04,Documentary
62,Other,Premium,4.99,10,North America,TV,17.99,1,Debit Card,2,0.45,Comedy
57,Male,Standard,3.73,5,Europe,Laptop,13.99,0,PayPal,2,0.62,Comedy
24,Female,Premium,30.8,19,Europe,Mobile,17.99,0,Credit Card,5,1.54,Romance
51,Other,Basic,36.62,43,North America,Laptop,8.99,0,Credit Card,4,0.83,Horror
69,Female,Basic,4.81,22,South America,TV,8.99,1,Gift Card,2,0.21,Action
20,Female,Standard,4.28,14,North America,Tablet,13.99,0,Debit Card,5,0.29,Sci-Fi
46,Female,Standard,10.98,20,Africa,Mobile,13.99,0,Gift Card,5,0.52,Sci-Fi
21,Male,Premium,3.06,24,North America,Mobile,17.99,0,PayPal,4,0.12,Romance
56,Other,Standard,16.86,34,South America,TV,13.99,1,Credit Card,2,0.48,Action
40,Other,Standard,9.41,46,Africa,TV,13.99,1,Crypto,3,0.2,Drama
21,Other,Basic,54.56,11,North America,Desktop,8.99,0,Credit Card,5,4.55,Romance
18,Male,Premium,1.61,29,Asia,Mobile,17.99,1,PayPal,1,0.05,Drama
18,Female,Premium,0.38,37,North America,TV,17.99,1,Crypto,5,0.01,Action
31,Female,Premium,0.54,16,North America,Desktop,17.99,1,Credit Card,1,0.03,Sci-Fi
45,Male,Basic,5.8,39,North America,Mobile,8.99,1,Debit Card,4,0.14,Documentary
33,Female,Standard,6.15,13,North America,Tablet,13.99,0,Gift Card,5,0.44,Horror
33,Female,Standard,3.98,49,Oceania,Tablet,13.99,1,Debit Card,4,0.08,Drama
31,Male,Premium,1.9,31,Europe,Mobile,17.99,1,Gift Card,1,0.06,Horror
18,Other,Premium,7.93,60,Oceania,Mobile,17.99,0,Debit Card,4,0.13,Documentary
29,Male,Standard,1.23,50,Asia,Desktop,13.99,1,PayPal,3,0.02,Comedy
46,Other,Basic,8.69,35,Oceania,TV,8.99,1,Gift Card,1,0.24,Comedy
60,Male,Basic,21.16,23,Europe,TV,8.99,0,Credit Card,5,0.88,Romance
52,Other,Standard,8.61,45,North America,Mobile,13.99,1,Crypto,3,0.19,Horror
30,Other,Standard,14.41,51,Asia,Tablet,13.99,1,Gift Card,1,0.28,Comedy
25,Male,Standard,1.36,4,North America,Laptop,13.99,0,Gift Card,5,0.27,Romance
33,Female,Basic,0.03,51,North America,Laptop,8.99,1,Credit Card,1,0.0,Horror
63,Female,Standard,45.57,53,Europe,Desktop,13.99,0,Debit Card,4,0.84,Romance
21,Other,Basic,19.21,57,Asia,Laptop,8.99,1,Gift Card,4,0.33,Documentary
46,Other,Standard,0.83,12,South America,Mobile,13.99,1,Crypto,4,0.06,Comedy
21,Female,Standard,9.39,41,South America,Mobile,13.99,0,PayPal,5,0.22,Drama
49,Female,Premium,3.31,59,Europe,Laptop,17.99,1,PayPal,1,0.06,Sci-Fi
55,Male,Premium,0.87,48,Asia,Tablet,17.99,1,Debit Card,4,0.02,Action
39,Other,Premium,2.99,46,Europe,Tablet,17.99,1,Crypto,4,0.06,Romance
67,Female,Premium,15.71,20,North America,Mobile,17.99,0,Credit Card,5,0.75,Sci-Fi
55,Male,Standard,55.93,43,Asia,TV,13.99,0,Gift Card,1,1.27,Action
19,Female,Basic,40.16,20,Oceania,Desktop,8.99,0,PayPal,3,1.91,Action
65,Male,Premium,11.56,18,South America,Desktop,17.99,0,Crypto,1,0.61,Sci-Fi
34,Female,Basic,7.93,60,Asia,Desktop,8.99,1,Crypto,1,0.13,Action
58,Female,Standard,23.72,34,North America,Tablet,13.99,0,PayPal,4,0.68,Comedy
25,Female,Premium,17.57,16,Oceania,Tablet,17.99,0,PayPal,4,1.03,Comedy
65,Female,Standard,0.53,1,Europe,Laptop,13.99,0,Credit Card,5,0.27,Sci-Fi
65,Other,Premium,27.63,8,Asia,TV,17.99,0,Crypto,5,3.07,Romance
28,Male,Premium,50.96,23,North America,Mobile,17.99,0,Crypto,3,2.12,Horror
57,Male,Basic,3.09,43,South America,Mobile,8.99,1,Debit Card,5,0.07,Horror
64,Other,Standard,1.09,37,South America,Laptop,13.99,1,Credit Card,5,0.03,Documentary
66,Other,Standard,10.25,28,North America,Desktop,13.99,0,Debit Card,4,0.35,Comedy
29,Male,Premium,17.56,13,Asia,TV,17.99,0,Debit Card,3,1.25,Romance
66,Male,Premium,32.92,33,Asia,Mobile,17.99,0,Debit Card,4,0.97,Drama
24,Female,Basic,1.71,3,Africa,Mobile,8.99,1,Crypto,3,0.43,Sci-Fi
36,Other,Basic,18.51,11,South America,TV,8.99,0,Debit Card,3,1.54,Sci-Fi
51,Female,Standard,13.68,3,Africa,Desktop,13.99,0,PayPal,4,3.42,Documentary
23,Other,Premium,11.61,38,North America,Mobile,17.99,1,Credit Card,3,0.3,Horror
66,Other,Premium,14.44,48,Africa,TV,17.99,1,Crypto,3,0.29,Comedy
29,Other,Standard,8.31,30,Asia,Mobile,13.99,0,PayPal,1,0.27,Action
32,Female,Basic,11.48,34,Oceania,Tablet,8.99,1,Debit Card,1,0.33,Horror
43,Male,Premium,1.99,17,Africa,TV,17.99,1,Crypto,5,0.11,Action
61,Other,Standard,8.12,56,Africa,TV,13.99,0,Credit Card,4,0.14,Horror
44,Other,Basic,1.4,58,Asia,TV,8.99,1,Debit Card,5,0.02,Drama
35,Male,Standard,4.13,32,Africa,TV,13.99,1,Credit Card,1,0.13,Horror
67,Female,Basic,23.72,49,Oceania,Desktop,8.99,1,Gift Card,5,0.47,Documentary
67,Female,Standard,8.12,26,South America,TV,13.99,0,Credit Card,3,0.3,Drama
46,Other,Standard,1.24,60,Europe,TV,13.99,1,Debit Card,5,0.02,Horror
41,Other,Standard,22.67,51,North America,Desktop,13.99,0,PayPal,2,0.44,Documentary
28,Female,Basic,13.35,17,North America,Tablet,8.99,0,PayPal,1,0.74,Comedy
48,Other,Premium,25.07,29,North America,Tablet,17.99,0,Credit Card,4,0.84,Drama
62,Female,Standard,5.47,31,South America,TV,13.99,1,Debit Card,1,0.17,Sci-Fi
29,Male,Basic,11.65,22,Asia,Laptop,8.99,0,PayPal,2,0.51,Comedy
40,Female,Basic,1.79,14,South America,Laptop,8.99,1,PayPal,1,0.12,Documentary
35,Female,Basic,5.61,18,Europe,Mobile,8.99,1,Crypto,2,0.3,Horror
35,Female,Standard,3.26,39,Europe,Tablet,13.99,1,Debit Card,2,0.08,Drama
42,Female,Standard,3.67,13,Oceania,TV,13.99,1,Debit Card,3,0.26,Action
24,Male,Premium,1.12,55,Asia,Tablet,17.99,1,Crypto,5,0.02,Documentary
38,Female,Premium,15.94,54,Oceania,Desktop,17.99,1,Crypto,2,0.29,Action
26,Other,Premium,8.32,48,Africa,Laptop,17.99,1,Crypto,5,0.17,Sci-Fi
65,Female,Premium,22.68,40,Europe,Tablet,17.99,0,Crypto,2,0.55,Horror
24,Male,Premium,0.58,57,Europe,Tablet,17.99,1,PayPal,3,0.01,Sci-Fi
56,Other,Basic,11.81,14,Asia,Laptop,8.99,0,PayPal,2,0.79,Drama
34,Female,Basic,0.95,44,Asia,Mobile,8.99,1,PayPal,4,0.02,Action
26,Female,Premium,0.67,8,Asia,Laptop,17.99,0,Debit Card,4,0.07,Sci-Fi
56,Other,Premium,3.67,19,Asia,TV,17.99,0,Debit Card,5,0.18,Action
57,Female,Standard,16.97,55,Asia,TV,13.99,1,Gift Card,4,0.3,Comedy
54,Other,Standard,8.61,11,Africa,Tablet,13.99,0,Gift Card,3,0.72,Romance
48,Male,Premium,4.15,53,Africa,Laptop,17.99,1,Credit Card,4,0.08,Documentary
38,Female,Basic,6.63,24,Europe,Mobile,8.99,1,Crypto,3,0.27,Drama
70,Female,Basic,13.01,32,Asia,TV,8.99,1,Crypto,2,0.39,Comedy
53,Female,Standard,20.82,13,Asia,Laptop,13.99,0,Credit Card,2,1.49,Romance
48,Female,Premium,5.85,3,North America,Tablet,17.99,0,Credit Card,4,1.46,Action
63,Female,Basic,8.83,13,Asia,Laptop,8.99,0,Crypto,4,0.63,Sci-Fi
67,Female,Premium,31.33,29,North America,Mobile,17.99,0,Gift Card,2,1.04,Horror
54,Other,Basic,0.5,54,Asia,Desktop,8.99,1,Crypto,1,0.01,Comedy
59,Male,Premium,8.39,59,Africa,Mobile,17.99,1,Debit Card,3,0.14,Horror
22,Other,Basic,18.39,44,Africa,TV,8.99,1,Credit Card,1,0.41,Comedy
24,Female,Basic,12.03,28,Asia,Mobile,8.99,0,Debit Card,4,0.41,Comedy
69,Female,Basic,0.64,21,South America,Mobile,8.99,1,PayPal,1,0.03,Drama
24,Female,Standard,3.9,32,South America,TV,13.99,1,PayPal,5,0.12,Sci-Fi
64,Other,Basic,4.86,33,South America,TV,8.99,1,Debit Card,5,0.14,Documentary
57,Female,Premium,28.21,1,Asia,Desktop,17.99,0,Crypto,5,14.11,Documentary
45,Other,Basic,10.01,46,Asia,Mobile,8.99,1,PayPal,3,0.21,Comedy
34,Female,Basic,4.45,60,North America,Laptop,8.99,1,Gift Card,4,0.07,Action
18,Female,Premium,33.81,5,Asia,TV,17.99,0,Crypto,2,5.64,Romance
21,Other,Premium,9.85,54,South America,Desktop,17.99,1,Debit Card,1,0.18,Action
63,Female,Standard,6.37,48,Asia,Mobile,13.99,0,Credit Card,5,0.13,Romance
23,Other,Standard,24.23,52,Africa,TV,13.99,0,Gift Card,2,0.46,Documentary
57,Other,Basic,52.8,0,Europe,Tablet,8.99,0,PayPal,2,52.8,Sci-Fi
63,Other,Basic,15.77,2,Europe,Tablet,8.99,0,PayPal,4,5.26,Drama
69,Other,Basic,13.94,32,North America,TV,8.99,1,PayPal,1,0.42,Action
64,Female,Standard,2.56,3,North America,Laptop,13.99,0,Debit Card,4,0.64,Documentary
65,Male,Standard,1.55,1,Asia,Laptop,13.99,0,Debit Card,2,0.78,Horror
32,Female,Premium,4.46,40,South America,Mobile,17.99,1,Crypto,1,0.11,Comedy
53,Male,Premium,7.98,20,Europe,Desktop,17.99,0,Credit Card,3,0.38,Action
23,Other,Standard,9.6,54,Asia,Laptop,13.99,1,Gift Card,4,0.17,Action
28,Female,Premium,3.16,8,Europe,Tablet,17.99,1,Crypto,1,0.35,Horror
69,Other,Premium,1.85,33,Oceania,Laptop,17.99,1,Debit Card,2,0.05,Drama
21,Other,Standard,14.71,11,Asia,Laptop,13.99,0,Crypto,1,1.23,Sci-Fi
29,Female,Premium,0.19,54,Europe,Mobile,17.99,1,PayPal,2,0.0,Drama
21,Male,Premium,20.0,22,North America,Laptop,17.99,0,Debit Card,5,0.87,Sci-Fi
32,Male,Basic,12.51,30,South America,Mobile,8.99,0,PayPal,2,0.4,Romance
